epoch,loss,accuracy,best_epoch
1.0,0.06659344583749771,75.41097798829757,1.0
2.0,0.07856044918298721,78.44803566453051,2.0
3.0,0.04389883577823639,79.3953747561995,3.0
4.0,0.023705756291747093,79.869044302034,4.0
5.0,0.06964908540248871,81.70799665645026,5.0
6.0,0.08140574395656586,82.58567846196712,6.0
7.0,0.015873976051807404,81.83337977152411,6.0
8.0,0.07473260909318924,83.17079966564502,8.0
9.0,0.055247314274311066,82.58567846196712,8.0
10.0,0.058993902057409286,83.76985232655336,10.0
11.0,0.01638179086148739,83.51908609640569,10.0
12.0,0.05764535441994667,83.65840066870994,10.0
13.0,0.03703506290912628,82.58567846196712,10.0
14.0,0.09367833286523819,84.22959041515743,14.0
15.0,0.04513994976878166,84.46642518807467,15.0
16.0,0.07714156061410904,84.84257453329619,16.0
17.0,0.061670932918787,83.76985232655336,16.0
18.0,0.006767337676137686,84.71719141822234,16.0
19.0,0.04762561619281769,85.1212036779047,19.0
20.0,0.01979869045317173,84.85650599052661,19.0
21.0,0.03574031591415405,84.63360267483979,19.0
22.0,0.029315508902072906,84.95402619113959,19.0
23.0,0.04414317011833191,85.65059905266091,23.0
24.0,0.0321318656206131,85.34410699359152,23.0
25.0,0.0257536843419075,85.35803845082195,23.0
26.0,0.07431492954492569,84.91223181944831,23.0
27.0,0.04648493230342865,84.82864307606576,23.0
28.0,0.045103903859853745,85.30231262190026,23.0
29.0,0.011753540486097336,85.23265533574812,23.0
30.0,0.04081149399280548,85.8595709111173,30.0
31.0,0.05041305348277092,85.5391473948175,30.0
32.0,0.08081046491861343,85.52521593758708,30.0
33.0,0.03501834347844124,85.55307885204792,30.0
34.0,0.04684877023100853,85.58094176650877,30.0
35.0,0.037195757031440735,85.88743382557816,35.0
36.0,0.022922826930880547,85.77598216773474,35.0
37.0,0.0386228933930397,85.81777653942602,35.0
38.0,0.034158553928136826,85.3301755363611,35.0
39.0,0.04298236593604088,86.24965171356924,39.0
40.0,0.01732425019145012,86.26358317079966,40.0
41.0,0.01646556705236435,85.94315965449987,40.0
42.0,0.02758481167256832,86.36110337141265,42.0
43.0,0.05876301974058151,85.97102256896072,42.0
44.0,0.0583287812769413,85.62273613820005,42.0
45.0,0.022642018273472786,85.98495402619113,42.0
46.0,0.04166258126497269,85.84563945388688,42.0
47.0,0.009712066501379013,86.01281694065199,42.0
48.0,0.03390011563897133,85.56701030927834,42.0
49.0,0.028247253969311714,85.92922819726944,42.0
50.0,0.01828230358660221,85.94315965449987,42.0
51.0,0.018849903717637062,85.78991362496517,42.0
52.0,0.047790758311748505,85.23265533574812,42.0
53.0,0.013767976313829422,85.73418779604347,42.0
54.0,0.02590278908610344,85.52521593758708,42.0
55.0,0.018800972029566765,85.51128448035665,42.0
56.0,0.01971627213060856,85.09334076344386,42.0
57.0,0.017565010115504265,85.70632488158262,42.0
58.0,0.014461202546954155,85.62273613820005,42.0
59.0,0.010714367032051086,84.92616327667874,42.0
60.0,0.012401768006384373,85.10727222067429,42.0
61.0,0.012343472801148891,85.30231262190026,42.0
62.0,0.017075980082154274,85.3301755363611,42.0
63.0,0.011110850609838963,84.89830036221788,42.0
64.0,0.0321294441819191,85.20479242128727,42.0
65.0,0.018031278625130653,85.0097520200613,42.0
66.0,0.024319956079125404,85.39983282251323,42.0
67.0,0.027127819135785103,84.98188910560044,42.0
68.0,0.023335404694080353,84.89830036221788,42.0
69.0,0.009396878071129322,84.82864307606576,42.0
70.0,0.020562106743454933,85.37196990805238,42.0
71.0,0.03061680682003498,84.96795764837002,42.0
72.0,0.025693416595458984,84.52215101699638,42.0
73.0,0.02353391982614994,84.84257453329619,42.0
74.0,0.029751211404800415,84.66146558930065,42.0
75.0,0.02690611034631729,84.41069935915297,42.0
76.0,0.02155526541173458,84.215658957927,42.0
77.0,0.023110659793019295,84.17386458623572,42.0
78.0,0.007766638416796923,84.38283644469212,42.0
79.0,0.03065350092947483,84.8007801616049,42.0
80.0,0.021609464660286903,84.13207021454444,42.0
81.0,0.015977876260876656,84.20172750069658,42.0
82.0,0.011107892729341984,84.4246308163834,42.0
83.0,0.00967921782284975,83.92309835608805,42.0
84.0,0.02321396954357624,83.88130398439677,42.0
85.0,0.008668288588523865,83.83950961270548,42.0
86.0,0.019618984311819077,84.2713847868487,42.0
87.0,0.005002443213015795,83.74198941209251,42.0
88.0,0.012197627685964108,84.13207021454444,42.0
89.0,0.010139547288417816,84.00668709947061,42.0
90.0,0.03567296266555786,84.20172750069658,42.0
91.0,0.022450556978583336,83.86737252716634,42.0
92.0,0.029445528984069824,83.72805795486208,42.0
93.0,0.01901879534125328,83.49122318194483,42.0
94.0,0.010135573334991932,83.88130398439677,42.0
95.0,0.010571209713816643,83.50515463917526,42.0
96.0,0.00870873499661684,83.46336026748398,42.0
97.0,0.017871081829071045,83.6862635831708,42.0
98.0,0.00901701021939516,83.56088046809697,42.0
99.0,0.015957683324813843,83.61660629701866,42.0
100.0,0.016459640115499496,83.6862635831708,42.0
101.0,0.010301314294338226,83.4772917247144,42.0
102.0,0.0187238622456789,83.01755363611034,42.0
103.0,0.013902314938604832,83.35190860964057,42.0
104.0,0.043943967670202255,83.53301755363611,42.0
105.0,0.012722023762762547,84.00668709947061,42.0
106.0,0.014215047471225262,82.92003343549736,42.0
107.0,0.025482984259724617,82.71106157704097,42.0
108.0,0.015433420427143574,83.4772917247144,42.0
109.0,0.011290943250060081,83.14293675118418,42.0
110.0,0.018138492479920387,83.08721092226247,42.0
111.0,0.010451477952301502,83.35190860964057,42.0
112.0,0.028286417946219444,83.28225132348844,42.0
113.0,0.040372684597969055,83.29618278071887,42.0
114.0,0.014763644896447659,82.7389244915018,42.0
115.0,0.008698680438101292,82.8921705210365,42.0
116.0,0.010017144493758678,83.08721092226247,42.0
117.0,0.010171374306082726,83.04541655057119,42.0
118.0,0.018229195848107338,83.71412649763165,42.0
119.0,0.008428686298429966,83.26831986625801,42.0
120.0,0.00841667503118515,82.93396489272779,42.0
121.0,0.015407590195536613,83.37977152410141,42.0
122.0,0.006063547451049089,82.86430760657565,42.0
123.0,0.01749095693230629,82.9478963499582,42.0
124.0,0.012687401846051216,82.80858177765394,42.0
125.0,0.014839056879281998,82.40456951797158,42.0
126.0,0.006115096155554056,83.1011423794929,42.0
127.0,0.006396024487912655,82.34884368904987,42.0
128.0,0.013039614073932171,82.68319866258011,42.0
129.0,0.012290696613490582,83.14293675118418,42.0
130.0,0.0039026581216603518,82.59960991919755,42.0
131.0,0.017804918810725212,82.65533574811926,42.0
132.0,0.017538556829094887,83.22652549456673,42.0
133.0,0.009569498710334301,82.7389244915018,42.0
134.0,0.007989088073372841,82.78071886319309,42.0
135.0,0.011921140365302563,82.80858177765394,42.0
136.0,0.006803164258599281,82.48815826135414,42.0
137.0,0.01966911554336548,82.97575926441905,42.0
138.0,0.012130395509302616,82.9478963499582,42.0
139.0,0.006489521823823452,83.2125940373363,42.0
140.0,0.01858699508011341,83.07327946503204,42.0
141.0,0.007280662655830383,82.92003343549736,42.0
142.0,0.010583136230707169,83.18473112287545,42.0
143.0,0.004509312566369772,82.82251323488437,42.0
144.0,0.005226795095950365,83.08721092226247,42.0
145.0,0.020224018022418022,82.82251323488437,42.0
146.0,0.007825557142496109,82.20952911674561,42.0
147.0,0.008925722911953926,82.71106157704097,42.0
148.0,0.009568799287080765,82.47422680412372,42.0
149.0,0.007429318968206644,82.97575926441905,42.0
150.0,0.013314947485923767,82.86430760657565,42.0
